uniref	P10E0	P10E7	P10E90	P11E0	P11E7	P11E90	P12E0	P12E7	P12E90	P13E0	P13E7	P13E90	P14E0	P14E7	P14E90	P15E0	P15E7	P15E90	P17E0	P17E7	P17E90	P18E0	P18E7	P18E90	P19E0	P19E7	P19E90	P1E0	P1E7	P1E90	P20E0	P20E7	P20E90	P21E0	P21E7	P21E90	P22E0	P22E7	P22E90	P23C0	P23C7	P23C90	P25C0	P25C7	P25C90	P2E0	P2E7	P2E90	P38C0	P38C7	P38C90	P3E0	P3E7	P3E90	P4E0	P4E7	P4E90	P5E0	P5E7	P5E90	P6C0	P6C7	P6C90	P7C0	P7C7	P7C90	P8C0	P8C7	P8C90	P9E0	P9E7	P9E90
GT2|g__Propionibacterium.s__Propionibacterium_freudenreichii	0.0	0.0	0.0	0.0	0.0	5.43806e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GT2|g__Proteobacteria_unclassified.s__Proteobacteria_bacterium_CAG_139	1.40811e-07	5.61001e-08	3.27916e-08	1.85415e-08	4.08086e-08	0.0	0.0	0.0	0.0	1.02101e-07	1.04571e-07	2.50118e-07	0.0	2.45878e-08	0.0	3.82262e-06	3.27098e-06	1.20979e-07	0.0	1.72472e-07	0.0	5.32324e-06	1.30767e-06	4.51595e-06	0.0	1.16025e-08	0.0	5.24289e-08	8.53668e-08	7.64063e-08	6.88624e-08	1.01034e-07	1.43073e-07	4.18906e-08	1.25377e-07	2.02464e-08	1.57507e-06	9.1771e-07	1.59165e-06	0.0	0.0	0.0	0.0	0.0	0.0	3.03775e-08	0.0	0.0	1.44241e-07	2.68844e-08	7.92884e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.60795e-06	1.02947e-06	2.18766e-06	0.0	2.00855e-08	2.16668e-08	1.10582e-06	8.94507e-07	8.4244e-07	0.0	1.79695e-07	0.0
GT2|g__Pseudoflavonifractor.s__Pseudoflavonifractor_capillosus	2.0092150000000002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.126970999999999e-07	8.545949999999999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.815426e-07
GT2|g__Roseburia.s__Roseburia_hominis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1627e-07	3.05433e-07	9.10016e-08	0.0	0.0	0.0	6.32134e-08	3.70824e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GT2|g__Roseburia.s__Roseburia_intestinalis	0.0	0.0	1.3416152e-06	5.6691167e-06	0.0	2.3862087e-05	0.0	0.0	2.5716449999999997e-07	0.0	1.1254898e-06	1.992946e-06	1.2650908e-06	5.737887999999999e-07	6.730693999999999e-07	9.677211e-06	0.0	6.747899e-07	0.0	9.526782e-06	3.57252e-08	0.0	0.0	0.0	1.2781587e-06	6.233104000000001e-07	2.359607e-06	0.0	5.26501e-08	7.16139e-08	3.310702e-07	0.0	0.0	0.0	0.0	0.0	6.231201999999999e-06	2.492841e-07	1.1857640000000001e-05	0.0	0.0	1.6449520000000003e-07	6.793385e-06	5.475791e-06	0.0	3.2755869999999995e-06	2.3291539999999997e-06	1.0521654e-06	0.0	0.0	0.0	0.0	0.0	8.255944999999999e-07	4.852668999999999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.500630999999999e-06	1.4928944e-06	1.6255301e-06	0.0	0.0	0.0	0.0	0.0	0.0
GT2|g__Roseburia.s__Roseburia_intestinalis_CAG_13	0.0	0.0	8.749520000000001e-07	5.631726e-06	0.0	2.556376e-05	0.0	0.0	2.3007140000000002e-07	0.0	9.742522e-07	1.6032592000000002e-06	1.1472083e-06	5.151195e-07	5.880886999999999e-07	9.811721000000002e-06	0.0	5.743826e-07	0.0	8.177416000000001e-06	2.5518e-08	0.0	0.0	0.0	1.1399596e-06	5.198017e-07	2.3251260000000003e-06	0.0	5.26501e-08	6.47732e-08	2.3752159999999998e-07	0.0	0.0	0.0	0.0	0.0	4.560542e-06	1.4163992e-07	8.313001999999999e-06	0.0	0.0	9.261971e-08	6.525772e-06	5.029186e-06	0.0	2.6100530000000004e-06	1.8109903e-06	9.3533e-07	0.0	0.0	0.0	0.0	0.0	7.339092e-07	5.093734e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.034221999999999e-06	1.7020326e-06	1.668856e-06	0.0	0.0	0.0	0.0	0.0	0.0
GT2|g__Roseburia.s__Roseburia_inulinivorans	3.6402859999999997e-06	0.0	5.853655e-07	4.383421000000001e-06	0.0	1.742055e-06	1.14634e-07	0.0	1.2984499999999998e-06	2.850945e-07	0.0	1.7353529999999997e-06	0.0	0.0	2.660841e-07	3.296767e-07	0.0	4.1692269999999995e-06	4.110195999999999e-06	0.0	7.321741e-07	1.187564e-06	0.0	2.5494150000000003e-06	1.575458e-06	0.0	1.549125e-06	0.0	0.0	5.184922e-07	2.544056e-06	0.0	2.8677660000000002e-06	0.0	0.0	0.0	2.702729e-06	0.0	9.64053e-07	0.0	5.79595e-08	1.1529244e-07	9.78388e-08	1.4575100000000002e-07	3.753681e-07	0.0	0.0	0.0	4.4143e-06	4.179487000000001e-06	1.388112e-06	3.128831e-07	0.0	0.0	1.1847087e-06	0.0	0.0	2.0570627999999999e-07	0.0	0.0	0.0	8.92134e-08	1.02304e-07	2.518698e-06	7.761973e-07	1.271968e-06	5.112394e-07	2.294795e-06	0.0	0.0	0.0	0.0
GT2|g__Roseburia.s__Roseburia_inulinivorans_CAG_15	1.110172e-06	0.0	2.0424339999999998e-07	2.7776779999999995e-06	0.0	3.255039e-06	0.0	0.0	2.529321e-06	3.151583e-07	0.0	5.613866e-07	0.0	0.0	3.744235e-07	3.977591e-07	0.0	2.223435e-06	2.166158e-06	0.0	3.9821879999999996e-07	3.177964e-07	0.0	1.4954299999999999e-06	6.85897e-07	0.0	5.20527e-07	0.0	0.0	3.472499e-07	1.256961e-06	0.0	7.336719999999999e-07	0.0	0.0	0.0	1.816872e-06	0.0	1.521882e-06	0.0	0.0	1.0619430000000001e-07	5.11865e-08	1.1446960000000001e-07	8.431709999999999e-08	0.0	0.0	0.0	3.09009e-06	2.2304879999999997e-06	7.69037e-07	5.77714e-07	0.0	0.0	7.08934e-07	0.0	0.0	5.09498e-07	0.0	0.0	0.0	8.14516e-08	2.29382e-08	2.007477e-06	7.690960000000001e-07	1.060607e-06	1.947692e-07	1.243675e-06	0.0	0.0	0.0	0.0
GT2|g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum	8.966147e-07	3.6614360000000004e-05	7.127670000000001e-06	0.0	0.0	0.0	4.899361e-06	0.0	0.0	4.279721e-06	1.35829e-06	6.543312999999999e-06	1.3464176e-06	4.81463e-06	5.287239999999999e-06	0.0	0.0	3.898252e-07	4.929708e-07	4.356426000000001e-06	2.426115e-07	6.642495e-07	1.157144e-07	8.23424e-07	1.2370020000000001e-07	4.37448e-08	0.0	2.77824e-06	1.94744e-06	3.12358e-07	0.0	0.0	0.0	1.8903329999999998e-05	3.484355e-05	3.4596760000000007e-06	0.0	5.957e-08	7.390855999999999e-07	6.21887e-08	0.0	0.0	0.0	0.0	3.052379e-07	0.0	0.0	0.0	0.0	0.0	0.0	3.25645e-07	3.27517e-06	4.6602e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.365619e-05	9.64847e-06	5.821e-06	3.19375e-07	3.8162410000000005e-07	4.673006e-07	0.0	0.0	0.0	0.0	0.0	0.0
GT2|g__Streptococcus.s__Streptococcus_mutans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.91051e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GT2|g__Streptococcus.s__Streptococcus_thermophilus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.67263e-08	0.0	0.0	1.9103199999999999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.79e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.82483e-08	0.0	0.0	0.0	0.0	1.745326e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.38508e-08	0.0	3.12744e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GT2|g__Veillonella.s__Veillonella_parvula	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.19726e-08	0.0	0.0	0.0	0.0	0.0	6.11447e-08	0.0	1.51039e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.90007e-08	0.0	0.0	0.0	0.0	0.0	0.0
GT2|unclassified	2.9453606299999997e-05	1.7327537199999997e-05	3.507899122e-05	4.7094684999999994e-05	4.5102879999999995e-06	1.8902359599999998e-05	4.291552299999999e-06	1.7872404e-06	2.5224792000000003e-06	2.4566035599999997e-05	1.7859983900000003e-05	2.7710260390000002e-05	3.6194221699999985e-05	1.9660957330000007e-05	3.844142019999999e-05	1.38395221e-05	9.7252189e-06	9.720433e-06	4.81776445e-05	1.5136532e-05	4.7992390300000006e-05	2.7933300900000007e-05	1.1457318310000004e-05	1.8928515419999997e-05	1.80973411e-05	2.27103943e-05	3.3882816800000004e-05	1.99355012e-05	2.08714134e-05	1.59776641e-05	3.1941425e-06	2.6438810000000003e-06	4.3513739999999996e-07	2.70928049e-05	3.5004459030000004e-05	2.9161127399999998e-05	2.6356074499999993e-05	1.79595857e-05	3.82974192e-05	2.402951739999999e-05	1.76799027e-05	1.92460819e-05	4.2729118299999995e-05	2.1919516100000008e-05	4.9925005499999985e-05	1.1097823800000001e-05	9.417483399999997e-06	1.0289390300000001e-05	4.2931910399999995e-05	6.793922170000001e-05	8.721437219999997e-05	1.9113300299999997e-05	2.1369992699999996e-05	2.3538956699999997e-05	5.00304e-07	6.186791e-07	3.1214316900000003e-06	2.5011918199999996e-05	3.0332870399999997e-05	9.728602700000001e-07	3.89526274e-05	5.3766126960000015e-05	2.2058026950000003e-05	2.75219631e-05	2.5530702700000003e-05	1.47597478e-05	1.7449429999999995e-05	1.69066522e-05	2.3151486320000003e-05	4.185380029999999e-05	1.97649895e-05	3.508795412999999e-05
GT20	2.1536189000000004e-06	5.4914e-06	4.0676824e-06	2.52619e-06	1.26838e-05	1.6538e-06	2.02687752e-05	5.4849779399999993e-05	2.79556e-05	1.412197e-06	3.48683e-06	1.93744876e-06	1.10335e-06	1.25629e-06	1.70731e-06	1.22175e-06	1.94603e-06	1.01423e-06	3.2902929999999997e-06	8.34814e-07	1.66647e-06	4.63526e-06	5.0100946000000004e-06	3.01583e-06	9.34412e-07	1.727785e-06	4.72197e-07	5.16941e-07	4.701063e-07	5.13643e-07	3.2208734399999997e-06	3.27318752e-05	3.8257835000000006e-06	1.82885977e-06	2.7014846800000002e-06	6.93391e-06	2.746232e-08	2.98586e-07	2.488342e-08	5.0566549e-06	3.9174109e-06	4.4105989900000005e-06	9.03674e-07	1.04239e-06	5.54148e-07	1.04559e-06	5.53682e-07	2.0534522e-06	1.57072e-06	2.94003e-06	1.04965e-06	2.52105e-06	1.96917e-06	2.61746e-06	1.08802e-08	4.5959490000000004e-07	2.108098e-07	1.3819e-07	0.0	1.29507e-06	9.71972e-07	2.85118396e-06	1.51440989e-06	4.86171e-06	2.63574e-06	4.72479e-06	3.335292e-08	0.0	1.17744e-08	3.0353684e-06	3.0486495e-06	2.6278774899999997e-06
GT20|g__Escherichia.s__Escherichia_coli	1.44603e-07	0.0	0.0	0.0	0.0	0.0	0.0	6.83216e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.77588e-08	0.0	0.0	0.0	6.13407e-08	0.0	0.0	7.29392e-07	0.0	0.0	0.0	0.0	8.11692e-08	4.3514e-07	1.597e-07	2.07904e-07	0.0	3.21607e-06	0.0	2.39442e-07	0.0	6.27801e-08	0.0	3.97775e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5959490000000004e-07	1.92678e-07	0.0	0.0	1.29507e-06	0.0	4.3132e-08	0.0	0.0	0.0	0.0	2.55243e-08	0.0	0.0	7.84581e-08	0.0	0.0
GT20|g__Klebsiella.s__Klebsiella_pneumoniae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.26883e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.16595e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GT20|g__Klebsiella.s__Klebsiella_quasipneumoniae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3819e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GT20|g__Klebsiella.s__Klebsiella_variicola	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.06e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GT20|g__Parabacteroides.s__Parabacteroides_merdae	1.96205e-06	5.4914e-06	4.03434e-06	2.52619e-06	1.26838e-05	1.6538e-06	1.87817e-05	5.12492e-05	2.67478e-05	1.37277e-06	3.48683e-06	1.91426e-06	1.10335e-06	1.25629e-06	1.70731e-06	1.22175e-06	1.94603e-06	1.01423e-06	3.16241e-06	8.34814e-07	1.66647e-06	4.63526e-06	4.91694e-06	3.01583e-06	9.34412e-07	9.98393e-07	4.72197e-07	5.16941e-07	4.3915e-07	5.13643e-07	2.84428e-06	3.04719e-05	3.46258e-06	1.56519e-06	2.67576e-06	3.71784e-06	0.0	0.0	0.0	4.96266e-06	3.89308e-06	3.96171e-06	9.03674e-07	1.04239e-06	5.54148e-07	1.04559e-06	5.53682e-07	2.01177e-06	1.57072e-06	2.94003e-06	1.04965e-06	2.52105e-06	1.96917e-06	2.61746e-06	0.0	0.0	0.0	0.0	0.0	0.0	9.71972e-07	2.78151e-06	1.48806e-06	4.86171e-06	2.63574e-06	4.72479e-06	0.0	0.0	0.0	2.93572e-06	2.99923e-06	2.61286e-06
GT20|unclassified	4.69659e-08	0.0	3.33424e-08	0.0	0.0	0.0	1.4870952e-06	3.4053948000000002e-06	1.20779e-06	3.9427e-08	0.0	2.318876e-08	0.0	0.0	0.0	0.0	0.0	0.0	4.14048e-08	0.0	0.0	0.0	3.181335e-08	0.0	0.0	0.0	0.0	0.0	3.09563e-08	0.0	2.9543124e-07	1.8248751e-06	2.0350949999999999e-07	5.576567e-08	2.5724679999999998e-08	0.0	2.746232e-08	5.9144e-08	2.488342e-08	3.12149e-08	2.43309e-08	5.1113289999999996e-08	0.0	0.0	0.0	0.0	0.0	4.16822e-08	0.0	0.0	0.0	0.0	0.0	0.0	1.08802e-08	0.0	1.81318e-08	0.0	0.0	0.0	0.0	2.654196e-08	2.634989e-08	0.0	0.0	0.0	7.82862e-09	0.0	1.17744e-08	2.11903e-08	4.94195e-08	1.501749e-08
GT23	0.0	0.0	1.58602e-07	8.26131e-07	0.0	3.57194e-06	0.0	0.0	0.0	0.0	1.34873e-07	2.6507e-07	2.76887e-07	6.48648e-08	1.19105e-07	1.16793e-06	0.0	1.37679e-07	0.0	7.58352e-07	0.0	0.0	0.0	0.0	7.63857e-08	7.14222e-08	1.95058e-07	0.0	0.0	0.0	1.16269e-07	0.0	0.0	0.0	0.0	0.0	7.6495e-07	5.02301e-08	1.23912e-06	0.0	0.0	4.74822e-08	6.31351e-07	5.33186e-07	0.0	4.38106e-07	4.10423e-07	1.08148e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.05862e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.75799e-07	3.1087e-07	2.56358e-07	0.0	0.0	0.0	0.0	0.0	0.0
GT23|g__Roseburia.s__Roseburia_intestinalis	0.0	0.0	6.48825e-08	5.00027e-07	0.0	2.55564e-06	0.0	0.0	0.0	0.0	4.90446e-08	1.57914e-07	1.84591e-07	5.04504e-08	8.1885e-08	8.37509e-07	0.0	9.38719e-08	0.0	4.85345e-07	0.0	0.0	0.0	0.0	2.54619e-08	5.10159e-08	1.05657e-07	0.0	0.0	0.0	4.84456e-08	0.0	0.0	0.0	0.0	0.0	4.80825e-07	0.0	7.40451e-07	0.0	0.0	4.0699e-08	2.55227e-07	3.14667e-07	0.0	2.03025e-07	1.9314e-07	7.20989e-08	0.0	0.0	0.0	0.0	0.0	0.0	4.94022e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.3327e-07	2.40218e-07	1.73215e-07	0.0	0.0	0.0	0.0	0.0	0.0
GT23|g__Roseburia.s__Roseburia_intestinalis_CAG_13	0.0	0.0	9.37192e-08	3.26104e-07	0.0	1.0163e-06	0.0	0.0	0.0	0.0	8.5828e-08	1.07156e-07	9.22956e-08	1.44144e-08	3.72205e-08	3.30425e-07	0.0	4.38069e-08	0.0	2.73007e-07	0.0	0.0	0.0	0.0	5.09238e-08	2.04064e-08	8.94017e-08	0.0	0.0	0.0	6.78238e-08	0.0	0.0	0.0	0.0	0.0	2.84124e-07	0.0	4.98671e-07	0.0	0.0	6.78317e-09	3.76124e-07	2.18519e-07	0.0	2.35081e-07	2.17283e-07	3.60495e-08	0.0	0.0	0.0	0.0	0.0	0.0	5.64596e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.42529e-07	7.06522e-08	8.31431e-08	0.0	0.0	0.0	0.0	0.0	0.0
GT23|unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.02301e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GT26	2.9883640000000003e-06	6.143844999999999e-06	4.6336759999999995e-06	4.33822e-06	2.61228e-05	7.325009e-06	1.96997e-07	1.573667e-06	9.58467e-08	1.257e-07	1.73098e-07	8.030972e-07	9.405952e-07	7.642986e-07	1.5182929e-06	2.634327e-06	2.95964e-08	1.4725e-07	3.450112e-07	2.17703e-06	1.43249e-07	3.405449e-07	2.2154255999999997e-06	8.0146e-07	5.63991e-07	5.445311e-07	7.64965e-07	2.2579940000000002e-07	1.24645e-07	1.267306e-07	2.3790391e-06	2.7299708e-06	6.54958e-07	4.70443e-06	2.87664e-06	1.678287e-05	4.670115e-06	3.13413e-06	6.472498000000001e-06	4.644e-07	4.336709e-07	1.1176919000000002e-06	1.790021e-06	3.4623850000000003e-06	1.41713e-07	8.67896e-07	4.11843e-07	5.363690000000001e-07	6.477709e-07	1.663409e-06	4.0647659999999997e-07	3.0215050999999997e-06	2.93442e-06	4.577097e-06	5.51762e-07	1.67981e-06	1.2895162e-06	2.7323e-07	0.0	8.825917999999999e-06	0.0	6.0087e-08	5.75892e-08	6.689854000000001e-06	4.162267e-06	5.641692e-06	1.75869e-08	4.57349e-07	1.54017e-07	3.57235e-07	0.0	5.779082e-07
GT26|g__Bacteroides.s__Bacteroides_ovatus	5.68824e-07	3.76705e-07	2.40432e-06	0.0	6.60796e-06	1.73519e-07	0.0	0.0	0.0	0.0	0.0	2.46986e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.77206e-07	4.22239e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6445e-06	4.2479e-07	4.03005e-06	0.0	0.0	5.33184e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05246e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GT26|g__Blautia.s__Ruminococcus_gnavus	0.0	0.0	0.0	0.0	0.0	0.0	1.96997e-07	0.0	5.75057e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.47983e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.94412e-08	0.0	0.0	3.07138e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.57349e-07	1.54017e-07	0.0	0.0	4.28976e-07
GT26|g__Blautia.s__Ruminococcus_torques	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.00246e-07	0.0	0.0	7.07049e-08	0.0	0.0	2.44469e-07	0.0	0.0	0.0	0.0	0.0	2.03968e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.56836e-07	3.03044e-07	3.341622e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GT26|g__Escherichia.s__Escherichia_coli	1.10464e-06	0.0	6.65808e-08	0.0	2.08774e-06	0.0	0.0	4.236792e-07	0.0	0.0	0.0	6.51082e-08	7.74912e-08	6.65626e-08	0.0	0.0	0.0	0.0	5.96961e-08	0.0	0.0	0.0	1.6382196e-06	0.0	0.0	4.004861e-07	0.0	1.59679e-07	9.04334e-08	0.0	1.78969e-07	2.7299708e-06	6.07407e-07	1.72797e-06	1.0506e-07	1.19862e-05	1.51387e-07	2.62033e-06	1.65729e-07	0.0	0.0	6.49957e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.67981e-06	3.93766e-07	0.0	0.0	6.41753e-06	0.0	0.0	0.0	1.08884e-07	0.0	0.0	1.75869e-08	0.0	0.0	1.89209e-07	0.0	8.83384e-08
GT26|g__Klebsiella.s__Klebsiella_pneumoniae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.149987e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0446819999999999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GT26|g__Klebsiella.s__Klebsiella_quasipneumoniae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7323e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GT26|g__Klebsiella.s__Klebsiella_variicola_CAG_634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.47721e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
